method,C,run,code_family,group_path,step,n_evaluated,best_distance_so_far,best_score_at_best_distance_so_far,global_min_score_so_far
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",8.0,1566,12.0,7693612.999999997,7693612.999999997
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",9.0,1642,12.0,7693612.999999997,7693612.999999997
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",10.0,1723,12.0,7693612.999999997,7693612.999999997
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",11.0,1810,12.0,7693612.999999997,7693612.999999997
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",12.0,1886,12.0,7693612.999999997,7693612.999999997
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",13.0,1956,12.0,7693612.999999997,7693612.999999997
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",14.0,2023,12.0,6751935.999999998,6751935.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",15.0,2097,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",16.0,2169,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",17.0,2250,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",18.0,2327,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",19.0,2408,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",20.0,2501,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",21.0,2570,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",22.0,2641,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",23.0,2713,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",24.0,2770,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",25.0,2805,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",26.0,2859,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",27.0,2925,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",28.0,2997,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",29.0,3061,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",30.0,3137,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",31.0,3215,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",32.0,3282,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",33.0,3345,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",34.0,3417,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",35.0,3485,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",36.0,3526,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",37.0,3578,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",38.0,3643,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",39.0,3682,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",40.0,3719,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",41.0,3760,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",42.0,3803,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",43.0,3847,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",44.0,3879,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",45.0,3913,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",46.0,3946,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",47.0,3990,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",48.0,4033,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",49.0,4071,12.0,6751639.999999998,6751639.999999998
beam,3,6,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_215109",50.0,4110,12.0,6751639.999999998,6751639.999999998
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",0.0,1,10.0,823710844.9999996,823710844.9999996
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",1.0,205,10.0,118619747.99999994,118619747.99999994
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",2.0,1090,12.0,15621636.999999994,15621636.999999994
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",3.0,1158,12.0,13389491.999999996,13389491.999999996
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",4.0,1224,12.0,10770818.999999996,10770818.999999996
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",5.0,1312,12.0,9731718.999999996,9731718.999999996
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",6.0,1382,12.0,9731718.999999996,9731718.999999996
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",7.0,1473,12.0,9731718.999999996,9731718.999999996
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",8.0,1553,12.0,8732125.999999996,8732125.999999996
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",9.0,1638,12.0,8732125.999999996,8732125.999999996
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",10.0,1710,12.0,8732125.999999996,8732125.999999996
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",11.0,1792,12.0,8732125.999999996,8732125.999999996
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",12.0,1889,12.0,8732125.999999996,8732125.999999996
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",13.0,1988,12.0,8722224.999999996,8722224.999999996
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",14.0,2088,12.0,8722224.999999996,8722224.999999996
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",15.0,2162,12.0,7742127.999999997,7742127.999999997
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",16.0,2251,12.0,7742127.999999997,7742127.999999997
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",17.0,2361,12.0,7742127.999999997,7742127.999999997
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",18.0,2458,12.0,7742127.999999997,7742127.999999997
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",19.0,2559,12.0,6970459.999999998,6970459.999999998
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",20.0,2631,12.0,6970459.999999998,6970459.999999998
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",21.0,2675,12.0,6970459.999999998,6970459.999999998
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",22.0,2753,12.0,6970459.999999998,6970459.999999998
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",23.0,2809,12.0,5828678.999999998,5828678.999999998
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",24.0,2862,12.0,5828678.999999998,5828678.999999998
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",25.0,2910,12.0,4762210.999999998,4762210.999999998
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",26.0,2949,12.0,4762210.999999998,4762210.999999998
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",27.0,2981,12.0,4762210.999999998,4762210.999999998
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",28.0,3013,12.0,4762210.999999998,4762210.999999998
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",29.0,3050,12.0,4762210.999999998,4762210.999999998
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",30.0,3089,12.0,4762210.999999998,4762210.999999998
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",31.0,3114,12.0,4762210.999999998,4762210.999999998
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",32.0,3147,12.0,4762210.999999998,4762210.999999998
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",33.0,3185,12.0,4762210.999999998,4762210.999999998
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",34.0,3211,12.0,4762210.999999998,4762210.999999998
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",35.0,3249,12.0,4762210.999999998,4762210.999999998
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",36.0,3289,12.0,4762210.999999998,4762210.999999998
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",37.0,3328,12.0,4762210.999999998,4762210.999999998
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",38.0,3367,12.0,4762210.999999998,4762210.999999998
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",39.0,3410,12.0,4762210.999999998,4762210.999999998
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",40.0,3466,12.0,4436806.999999999,4436806.999999999
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",41.0,3501,12.0,4436806.999999999,4436806.999999999
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",42.0,3535,12.0,4436806.999999999,4436806.999999999
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",43.0,3565,12.0,4436806.999999999,4436806.999999999
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",44.0,3606,12.0,4436806.999999999,4436806.999999999
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",45.0,3655,12.0,4436806.999999999,4436806.999999999
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",46.0,3694,12.0,4436806.999999999,4436806.999999999
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",47.0,3729,12.0,4436806.999999999,4436806.999999999
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",48.0,3768,12.0,4436806.999999999,4436806.999999999
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",49.0,3816,12.0,4436806.999999999,4436806.999999999
beam,3,7,"[2025,81]","/[2025,81]/logical_guided_score_S50_T300_p0.03_bw5_gamma0.1_maxw18_comb10_weightslack1_window2_scoretop0.1_min3_max10_100000prec_20260613_230907",50.0,3867,12.0,4436806.999999999,4436806.999999999
